id,name,taxid,gender,dateofbirth,status,externalcode,isenriched,enrichedat,enrichedbt,createdat,createdby,updatedat,updatedby,ID_Pedido,Data_Pedido,Nome_do_Item,Quantidade,Categoria_Comida
2746,Camila Fernandes,758.109.440-18,Female,1999-10-23,active,8QH1P35SFT,True,2025-10-30T07:38:51,joao,2025-09-13T00:00:00,import_script,2025-10-07T20:22:06,ops_team,1547,13/09/25,Pudim de Leite,2,Pizza
2747,Pedro Barbosa,999.900.160-97,Female,1961-06-30,inactive,74PB3TR1TO,False,,,2025-11-03T00:00:00,ops_team,2025-11-09T15:16:37,ops_team,1548,03/11/25,Pudim de Leite,3,Pizza
2748,Carlos Lima,458.376.804-23,Male,1970-04-25,inactive,YB4OZSQZ0E,False,,,2025-09-30T00:00:00,maria,2025-10-29T05:30:23,joao,1549,30/09/25,Pudim de Leite,3,Pizza
2749,Maria Oliveira,492.370.933-45,Female,1974-04-22,pending,Z3XOB7N3X4,True,2025-09-30T18:31:43,maria,2025-10-02T00:00:00,joao,2025-10-09T06:01:16,maria,1550,02/10/25,Sorvete Artesanal,3,Sobremesa
2750,Pedro Rocha,809.662.338-46,Male,1989-06-25,active,VTJZGARVXH,True,2025-11-09T00:34:06,maria,2025-09-05T00:00:00,ops_team,2025-09-11T07:01:14,maria,1551,05/09/25,Tiramisu,3,Pizza
2751,Lucas Barbosa,222.992.868-91,Male,1976-07-30,pending,9P4SDAT6YM,False,,,2025-10-31T00:00:00,ops_team,2025-11-09T14:45:50,system,1552,31/10/25,Pizza Grande Calabresa,3,Pizza
2752,Camila Almeida,171.194.197-49,Female,1969-03-21,pending,K9OYNTMJ4I,False,,,2025-08-11T00:00:00,joao,2025-08-31T20:17:35,system,1553,11/08/25,Tiramisu,2,Sobremesa
2753,Thiago Araujo,665.868.502-37,Female,2003-08-05,pending,QXU3C9UCT4,False,,,2025-11-02T00:00:00,maria,2025-11-09T15:16:14,maria,1554,02/11/25,Mousse de Chocolate,3,Sobremesa
2754,Maria Fernandes,208.094.565-33,Female,2002-02-28,pending,SRL24MCYH1,True,2025-10-26T06:29:27,import_script,2025-08-22T00:00:00,data_engineer,2025-08-22T10:35:00,joao,1555,22/08/25,Ravioli de Queijo,2,Sobremesa
2755,Patrícia Dias,674.851.642-76,Male,1995-07-16,inactive,CEYC5M3IWE,True,2025-10-26T01:37:23,maria,2025-08-15T00:00:00,maria,2025-09-03T05:55:53,ops_team,1556,15/08/25,Pudim de Leite,1,Sobremesa
2756,Camila Costa,201.958.172-80,Male,1971-01-08,inactive,873A23OEK1,False,,,2025-09-30T00:00:00,joao,2025-10-30T17:08:26,joao,1557,30/09/25,Espaguete ao Alho e oleo,3,Sobremesa
2757,Beatriz Costa,468.131.420-04,Female,2003-05-31,active,QC5V7J44HJ,False,,,2025-11-01T00:00:00,data_engineer,2025-11-09T14:48:29,system,1558,01/11/25,Mousse de Chocolate,1,Massas
2758,Mateus Silva,582.991.464-64,Male,1961-05-02,active,CYYPRZ9UAX,False,,,2025-11-06T00:00:00,ops_team,2025-11-09T15:35:38,system,1559,06/11/25,Sorvete Artesanal,2,Sobremesa
2759,Fernanda Cardoso,637.631.338-77,Female,1991-06-19,pending,7CYDRBMB8I,False,,,2025-08-12T00:00:00,system,2025-08-16T19:08:02,joao,1560,12/08/25,Tiramisu,2,Sobremesa
2760,Lucas Oliveira,983.271.491-97,Female,1969-05-31,pending,ISIK012BYB,True,2025-10-06T15:46:54,maria,2025-10-06T00:00:00,data_engineer,2025-10-17T18:09:26,data_engineer,1561,06/10/25,Tiramisu,1,Sobremesa
2761,Bruno Moraes,354.829.312-33,Male,1958-01-18,active,9H62V6ECGX,False,,,2025-11-04T00:00:00,joao,2025-11-04T22:36:41,system,1562,04/11/25,Espaguete ao Alho e oleo,1,Sobremesa
2762,Carlos Barbosa,521.953.775-23,Male,1963-08-12,active,RRHYN0ILKZ,False,,,2025-10-19T00:00:00,ops_team,2025-11-09T15:18:21,import_script,1563,19/10/25,Pizza Grande Margherita,1,Sobremesa
2763,Beatriz Silva,713.244.265-37,Male,1971-12-15,active,CH9MEZ8B2S,False,,,2025-10-03T00:00:00,maria,2025-10-19T02:34:55,import_script,1564,03/10/25,Espaguete ao Alho e oleo,1,Sobremesa
2764,Pedro Silva,659.063.859-88,Prefer not to say,2003-03-03,pending,FRYRR5NE2K,True,2025-10-30T16:20:44,joao,2025-10-25T00:00:00,joao,2025-11-09T14:47:27,joao,1565,25/10/25,Sorvete Artesanal,1,Pizza
2765,Sofia Souza,256.522.913-25,Female,1988-01-03,pending,A6AXIBHY66,True,2025-10-20T06:54:22,import_script,2025-10-05T00:00:00,maria,2025-11-03T18:16:04,system,1566,05/10/25,Tiramisu,2,Sobremesa
2766,Lucas Gomes,001.147.886-64,Male,1971-09-07,pending,QQPXBI6PE0,False,,,2025-09-15T00:00:00,maria,2025-09-29T18:22:31,import_script,1567,15/09/25,Ravioli de Queijo,2,Sobremesa
2767,João Pereira,296.437.028-21,Male,1981-12-27,inactive,1IGKATAZQR,False,,,2025-10-12T00:00:00,data_engineer,2025-10-30T07:07:36,import_script,1568,12/10/25,Tiramisu,1,Sobremesa
2768,Gustavo Barbosa,303.391.125-46,Female,2001-09-07,pending,9BBKYPRCRJ,False,,,2025-09-22T00:00:00,system,2025-09-25T05:55:51,joao,1569,22/09/25,Sorvete Artesanal,1,Pizza
2769,Pedro Santos,268.419.490-23,Male,2007-08-26,active,4JWC9C2D45,False,,,2025-08-29T00:00:00,joao,2025-09-17T23:40:03,joao,1570,29/08/25,Pizza Grande Portuguesa,2,Sobremesa
2770,Patrícia Mendonça,334.331.915-79,Male,1979-04-15,inactive,Y8A2S9TFMC,False,,,2025-08-12T00:00:00,system,2025-09-06T01:08:02,import_script,1571,12/08/25,Pudim de Leite,3,Sobremesa
2771,Fernanda Moraes,298.869.293-91,Female,1992-10-04,active,4UGRI6TWGO,False,,,2025-09-10T00:00:00,import_script,2025-09-23T00:37:02,data_engineer,1572,10/09/25,Lasanha Bolonhesa,2,Sobremesa
2772,Mariana Gomes,548.621.947-68,Female,2004-12-12,active,UDRPH2Z5XG,True,2025-08-31T20:04:50,ops_team,2025-09-03T00:00:00,maria,2025-09-21T19:57:24,import_script,1573,03/09/25,Mousse de Chocolate,2,Sobremesa
2773,Lucas Moraes,243.906.569-24,Male,1957-01-03,pending,MULASJ3FE8,False,,,2025-09-04T00:00:00,maria,2025-09-27T07:35:51,ops_team,1574,04/09/25,Sorvete Artesanal,3,Sobremesa
2774,Larissa Fernandes,496.914.035-63,Male,1993-05-03,inactive,80B79BTOFT,False,,,2025-08-18T00:00:00,ops_team,2025-09-13T02:13:24,maria,1575,18/08/25,Pizza Grande Margherita,2,Pizza
2775,Mateus Oliveira,036.443.754-49,Female,2000-10-04,pending,AUBOXZCKUF,False,,,2025-10-13T00:00:00,maria,2025-11-09T14:48:55,import_script,1576,13/10/25,Pizza Mussarela,1,Sobremesa
2776,Ana Souza,491.406.299-99,Female,1984-07-21,active,HCV4HGL1T5,False,,,2025-10-08T00:00:00,joao,2025-10-11T02:56:13,data_engineer,1577,08/10/25,Tiramisu,1,Sobremesa
2777,João Pereira,064.316.919-98,Male,1992-05-09,pending,3I2729TFBD,False,,,2025-09-18T00:00:00,joao,2025-09-26T17:00:13,data_engineer,1578,18/09/25,Tiramisu,2,Massas
2778,Mateus Costa,817.350.712-66,Female,1978-04-14,inactive,13EHKF32OC,False,,,2025-08-18T00:00:00,maria,2025-09-16T17:34:52,data_engineer,1579,18/08/25,Lasanha Bolonhesa,3,Pizza
2779,Luís Cardoso,276.127.971-88,Female,1993-03-11,active,NONLJ520F8,True,2025-10-26T23:21:22,maria,2025-09-23T00:00:00,system,2025-09-23T04:12:32,system,1580,23/09/25,Nhoque ao Sugo,3,Sobremesa
2780,Luís Lima,533.364.857-12,Female,1990-01-21,pending,6F18JPR7L6,False,,,2025-11-04T00:00:00,ops_team,2025-11-09T14:47:54,maria,1581,04/11/25,Pizza Grande Portuguesa,3,Pizza
2781,Sofia Barbosa,950.533.143-60,Male,1972-07-26,inactive,Q13C91HQV1,False,,,2025-08-29T00:00:00,joao,2025-09-11T16:08:06,system,1582,29/08/25,Pudim de Leite,1,Sobremesa
2782,Gabriela Moraes,355.397.957-51,Male,1986-01-25,active,D8IAJA2KM9,False,,,2025-08-15T00:00:00,data_engineer,2025-08-25T12:17:14,maria,1583,15/08/25,Mousse de Chocolate,2,Sobremesa
2783,Patrícia Oliveira,762.051.793-85,Male,1993-01-11,pending,J3N9X23GD6,False,,,2025-09-12T00:00:00,ops_team,2025-10-03T17:16:36,ops_team,1584,12/09/25,Ravioli de Queijo,3,Sobremesa
2784,Fernanda Cardoso,571.173.334-37,Female,1960-05-07,inactive,PFY3DL4ZJ2,False,,,2025-10-05T00:00:00,joao,2025-10-16T19:03:54,maria,1585,05/10/25,Pizza Grande Margherita,2,Pizza
2785,Gabriela Moraes,135.349.033-38,Male,2003-06-04,pending,XNRJHPXJ5J,False,,,2025-10-31T00:00:00,system,2025-11-09T15:06:48,system,1586,31/10/25,Espaguete ao Alho e oleo,2,Pizza
2786,Sofia Teixeira,925.921.067-95,Female,1966-11-01,pending,WCSWYEWR5T,True,2025-10-20T04:27:20,data_engineer,2025-11-02T00:00:00,data_engineer,2025-11-05T14:27:31,maria,1587,02/11/25,Lasanha Bolonhesa,3,Sobremesa
2787,Carlos Cardoso,275.073.347-44,Male,1988-01-02,pending,NU3SBPT6TQ,True,2025-08-15T01:58:09,import_script,2025-09-27T00:00:00,maria,2025-10-12T22:51:57,import_script,1588,27/09/25,Pizza Mussarela,1,Pizza
2788,Rafael Souza,293.347.116-66,Female,1969-10-16,inactive,VBDGHU0WML,True,2025-08-20T05:53:23,import_script,2025-10-24T00:00:00,system,2025-10-30T13:22:18,data_engineer,1589,24/10/25,Pudim de Leite,3,Massas
2789,Mariana Barbosa,086.302.457-45,Male,2004-10-12,active,MOM4U2AV6K,False,,,2025-08-20T00:00:00,system,2025-09-12T14:10:03,data_engineer,1590,20/08/25,Lasanha Bolonhesa,2,Sobremesa
2790,Mariana Barbosa,129.198.473-86,Male,1974-08-17,inactive,FD4UTN3L9T,True,2025-09-12T03:53:31,joao,2025-09-20T00:00:00,system,2025-09-24T03:09:53,import_script,1591,20/09/25,Pizza Frango com Catupiry,2,Sobremesa
2791,João Teixeira,524.760.931-36,Female,1993-04-04,inactive,OXREP4N7EH,True,2025-09-23T05:05:32,ops_team,2025-09-30T00:00:00,maria,2025-10-24T22:26:55,system,1592,30/09/25,Pizza Grande Portuguesa,1,Pizza
2792,Lucas Ribeiro,971.321.255-30,Female,1978-05-07,inactive,QT0AOHRTKL,False,,,2025-09-22T00:00:00,ops_team,2025-09-30T14:52:20,import_script,1593,22/09/25,Mousse de Chocolate,3,Massas
2793,Mariana Moraes,221.088.649-78,Male,1986-03-07,pending,R3BDEXQ9U2,True,2025-10-29T04:40:10,data_engineer,2025-09-17T00:00:00,maria,2025-09-28T05:03:10,import_script,1594,17/09/25,Espaguete ao Alho e oleo,1,Pizza
2794,Ana Oliveira,594.265.223-81,Female,1965-01-07,inactive,JC6Y8K9EJ5,False,,,2025-11-08T00:00:00,data_engineer,2025-11-09T15:12:44,import_script,1595,08/11/25,Pizza Grande Margherita,2,Sobremesa
2795,Maria Moraes,894.740.779-89,Male,1984-12-02,pending,XSO4IS2085,False,,,2025-08-13T00:00:00,maria,2025-09-05T13:08:07,joao,1596,13/08/25,Lasanha Bolonhesa,2,Massas
2796,Larissa Rocha,633.020.293-51,Male,1965-10-11,pending,J4FCNUPFG4,False,,,2025-11-01T00:00:00,data_engineer,2025-11-09T15:40:32,maria,1597,01/11/25,Pizza Mussarela,3,Sobremesa
2797,Ana Pereira,497.454.987-07,Female,1989-08-04,active,UYE42C1OJM,False,,,2025-10-18T00:00:00,ops_team,2025-11-04T20:55:10,data_engineer,1598,18/10/25,Ravioli de Queijo,1,Sobremesa
2798,Patrícia Lima,271.667.618-33,Male,2004-11-14,pending,LEO41D098P,False,,,2025-09-01T00:00:00,import_script,2025-09-13T07:34:45,data_engineer,1599,01/09/25,Pizza Frango com Catupiry,2,Pizza
2799,Gabriela Gomes,779.681.201-31,Male,1959-02-23,inactive,46T3NGXJOU,False,,,2025-09-08T00:00:00,import_script,2025-09-13T07:46:19,maria,1600,08/09/25,Sorvete Artesanal,1,Sobremesa
2800,Luís Mendonça,619.274.612-46,Female,1975-12-03,inactive,P956MDL8S6,False,,,2025-10-06T00:00:00,import_script,2025-10-08T15:11:08,system,1601,06/10/25,Espaguete ao Alho e oleo,2,Sobremesa
2801,Sofia Silva,928.955.876-25,Female,1982-08-15,pending,YL7HL0WWE0,False,,,2025-10-20T00:00:00,ops_team,2025-11-05T12:26:28,data_engineer,1602,20/10/25,Sorvete Artesanal,1,Pizza
2802,Gabriela Cardoso,499.781.000-03,Male,1960-06-22,inactive,4VOM5RS88Q,False,,,2025-10-11T00:00:00,import_script,2025-10-13T05:25:10,maria,1603,11/10/25,Pizza Grande Margherita,2,Pizza
2803,Larissa Mendonça,939.463.565-55,Male,1998-12-11,active,ZMM0CMQQ14,True,2025-08-23T14:59:10,data_engineer,2025-09-26T00:00:00,import_script,2025-10-14T08:49:06,import_script,1604,26/09/25,Pizza Mussarela,1,Sobremesa
2804,Patrícia Gomes,556.744.126-99,Female,1987-03-18,pending,ASQHFRWA7J,False,,,2025-10-01T00:00:00,maria,2025-10-24T14:58:45,ops_team,1605,01/10/25,Pizza Mussarela,3,Sobremesa
2805,Lucas Cardoso,458.153.060-13,Prefer not to say,1960-11-13,pending,N9MG27ZJUX,True,2025-09-01T21:47:52,data_engineer,2025-10-09T00:00:00,system,2025-10-09T01:44:26,system,1606,09/10/25,Pizza Grande Margherita,1,Sobremesa
2806,Luís Santos,804.921.074-97,Female,2004-05-13,inactive,1IQ49XCUT7,False,,,2025-09-23T00:00:00,import_script,2025-10-23T17:32:11,joao,1607,23/09/25,Pudim de Leite,1,Massas
2807,Gabriela Silva,269.107.239-04,Male,1982-02-07,pending,P6BTB1KPKF,False,,,2025-10-09T00:00:00,import_script,2025-10-24T13:06:30,system,1608,09/10/25,Mousse de Chocolate,2,Sobremesa
2808,Sofia Mendonça,412.960.925-10,Female,1964-05-23,inactive,Z2RDMAZ3AY,False,,,2025-10-11T00:00:00,joao,2025-10-27T20:38:41,ops_team,1609,11/10/25,Espaguete ao Alho e oleo,2,Pizza
2809,Ana Ribeiro,831.667.048-74,Female,1983-05-02,pending,Q77PKN6Y1A,True,2025-08-12T08:02:49,import_script,2025-10-25T00:00:00,maria,2025-11-09T09:56:44,ops_team,1610,25/10/25,Lasanha Bolonhesa,3,Sobremesa
2810,Lucas Moreira,433.083.588-31,Female,2006-10-06,pending,MZY265SDW0,True,2025-09-07T08:18:29,system,2025-09-29T00:00:00,ops_team,2025-10-18T07:18:15,import_script,1611,29/09/25,Sorvete Artesanal,2,Massas
2811,Gustavo Dias,372.768.588-44,Female,1955-12-25,pending,0URP1GYU36,False,,,2025-11-07T00:00:00,data_engineer,2025-11-09T15:38:16,system,1612,07/11/25,Mousse de Chocolate,3,Sobremesa
2812,Camila Moreira,122.147.323-03,Male,1960-05-22,inactive,S8U2X5J01S,True,2025-09-24T20:37:19,ops_team,2025-11-01T00:00:00,ops_team,2025-11-09T15:32:16,maria,1613,01/11/25,Pizza Grande Portuguesa,2,Pizza
2813,Camila Silva,255.875.057-56,Female,1996-03-31,inactive,TX5TS6B3NZ,False,,,2025-08-30T00:00:00,import_script,2025-09-07T11:02:08,import_script,1614,30/08/25,Mousse de Chocolate,1,Massas
2814,Beatriz Santos,300.794.075-01,Non-binary,1998-12-09,pending,DJCGHMBUYQ,False,,,2025-11-07T00:00:00,joao,2025-11-09T15:40:22,system,1615,07/11/25,Tiramisu,2,Sobremesa
2815,Larissa Santos,207.958.215-97,Female,1964-06-11,active,GCE4LPT5WC,False,,,2025-09-19T00:00:00,import_script,2025-10-13T02:47:12,import_script,1616,19/09/25,Ravioli de Queijo,3,Massas
2816,Maria Moreira,538.225.773-40,Male,1974-01-28,inactive,YX79S5ZQCM,False,,,2025-08-24T00:00:00,maria,2025-08-26T02:02:36,joao,1617,24/08/25,Pizza Mussarela,3,Sobremesa
2817,Bruno Cardoso,514.367.894-08,Female,1977-05-19,inactive,T348DNFOQ4,True,2025-10-16T21:17:31,maria,2025-08-26T00:00:00,maria,2025-08-28T13:50:52,system,1618,26/08/25,Espaguete ao Alho e oleo,3,Sobremesa
2818,Luís Teixeira,529.895.772-81,Female,1998-10-01,pending,7ADOB4ZLBM,False,,,2025-08-21T00:00:00,maria,2025-09-15T09:05:17,ops_team,1619,21/08/25,Pizza Mussarela,3,Sobremesa
2819,Larissa Gomes,336.179.842-93,Male,1991-03-05,pending,1CEJXE098T,False,,,2025-08-17T00:00:00,data_engineer,2025-08-20T09:20:12,ops_team,1620,17/08/25,Pizza Frango com Catupiry,2,Pizza
2820,Mateus Fernandes,980.244.602-19,Male,1978-08-27,inactive,NL9R18IORN,False,,,2025-09-06T00:00:00,system,2025-09-24T22:18:38,data_engineer,1621,06/09/25,Sorvete Artesanal,2,Pizza
2821,Carlos Oliveira,216.422.589-28,Male,1975-07-13,pending,DORQVAK2WD,False,,,2025-09-16T00:00:00,ops_team,2025-09-26T14:03:02,import_script,1622,16/09/25,Espaguete ao Alho e oleo,2,Massas
2822,Carlos Santos,175.273.356-70,Female,1994-06-19,pending,MHJ12CUWZ8,False,,,2025-09-13T00:00:00,system,2025-10-02T03:14:41,data_engineer,1623,13/09/25,Pizza Grande Portuguesa,2,Pizza
2823,Carlos Dias,814.511.643-69,Female,1995-05-30,pending,NYA7VJMSO2,True,2025-10-29T14:58:55,ops_team,2025-08-30T00:00:00,ops_team,2025-09-27T00:04:02,joao,1624,30/08/25,Ravioli de Queijo,3,Sobremesa
2824,Larissa Lima,084.650.457-96,Female,1999-05-29,pending,QKQSWCQQ2D,False,,,2025-09-14T00:00:00,import_script,2025-09-27T13:54:34,data_engineer,1625,14/09/25,Pizza Grande Margherita,2,Sobremesa
2825,Sofia Oliveira,765.945.600-92,Male,2003-09-13,pending,LD1YC0SNF6,True,2025-08-17T11:07:32,ops_team,2025-08-22T00:00:00,ops_team,2025-08-23T09:03:25,system,1626,22/08/25,Pizza Grande Margherita,2,Pizza
2826,Rafael Costa,303.234.031-86,Male,1969-06-27,pending,41T5E54HO7,True,2025-11-01T04:10:49,ops_team,2025-08-11T00:00:00,import_script,2025-09-02T08:32:43,maria,1627,11/08/25,Espaguete ao Alho e oleo,3,Pizza
2827,Gustavo Moreira,143.878.145-96,Female,1994-01-26,inactive,MWT613XYV2,False,,,2025-09-24T00:00:00,system,2025-10-23T16:14:31,maria,1628,24/09/25,Pizza Grande Margherita,1,Sobremesa
2828,Gustavo Dias,158.878.861-39,Male,1998-04-29,pending,C00HOXAGZP,False,,,2025-10-19T00:00:00,data_engineer,2025-11-03T13:14:47,system,1629,19/10/25,Pizza Mussarela,2,Pizza
2829,Sofia Lima,612.063.464-19,Female,1959-07-27,pending,AQA2JNPNOI,True,2025-08-30T16:21:45,joao,2025-08-12T00:00:00,system,2025-09-01T11:42:32,maria,1630,12/08/25,Pizza Grande Margherita,2,Pizza
2830,Camila Santos,452.532.500-81,Prefer not to say,1958-01-01,pending,8L6S0BIKJE,True,2025-10-09T15:18:01,ops_team,2025-10-22T00:00:00,system,2025-10-24T04:45:29,joao,1631,22/10/25,Pizza Frango com Catupiry,1,Pizza
2831,Gustavo Araujo,652.990.601-71,Male,1985-04-05,inactive,TRFUN87NBQ,True,2025-09-16T01:58:07,maria,2025-10-24T00:00:00,maria,2025-11-09T15:35:03,maria,1632,24/10/25,Mousse de Chocolate,1,Pizza
2832,Carlos Teixeira,347.331.218-28,Female,1967-08-31,pending,L7QCZ3ML7I,False,,,2025-10-02T00:00:00,ops_team,2025-10-03T10:43:45,data_engineer,1633,02/10/25,Pizza Grande Portuguesa,3,Sobremesa
2833,Gabriela Fernandes,752.736.229-11,Female,1999-01-06,active,5GXYU9C4M6,False,,,2025-10-23T00:00:00,maria,2025-10-23T12:56:54,maria,1634,23/10/25,Nhoque ao Sugo,2,Sobremesa
2834,Bruno Araujo,876.292.852-54,Female,1970-01-14,pending,IEE7830DI4,False,,,2025-10-25T00:00:00,joao,2025-10-26T23:50:39,ops_team,1635,25/10/25,Pizza Grande Calabresa,3,Pizza
2835,Rafael Teixeira,007.718.163-15,Male,1997-05-25,inactive,7T0OSWHQGQ,False,,,2025-08-14T00:00:00,maria,2025-09-10T00:01:42,system,1636,14/08/25,Mousse de Chocolate,2,Massas
2836,Larissa Santos,837.347.327-93,Female,1987-07-18,pending,39IDSB2I1R,True,2025-10-11T09:04:15,system,2025-09-03T00:00:00,system,2025-09-30T05:18:16,ops_team,1637,03/09/25,Lasanha Bolonhesa,1,Massas
2837,Gabriela Costa,503.240.608-53,Female,1981-10-14,inactive,FKW4IZ4JCN,True,2025-11-07T02:40:11,system,2025-10-18T00:00:00,ops_team,2025-11-09T15:25:27,data_engineer,1638,18/10/25,Tiramisu,3,Pizza
2838,Mateus Gomes,604.353.593-67,Male,1979-12-01,inactive,MO7IM8ZZ8L,True,2025-08-20T20:13:38,data_engineer,2025-10-19T00:00:00,ops_team,2025-10-27T10:28:48,maria,1639,19/10/25,Pizza Grande Calabresa,2,Sobremesa
2839,Ana Almeida,676.814.773-14,Female,1999-10-26,active,APNG2K3WR0,True,2025-09-21T00:35:23,import_script,2025-09-10T00:00:00,data_engineer,2025-09-12T05:51:39,system,1640,10/09/25,Mousse de Chocolate,1,Massas
2840,Gabriela Gomes,166.989.703-54,Male,1977-05-12,pending,LRRG75F8ZF,False,,,2025-10-18T00:00:00,import_script,2025-10-31T14:04:59,maria,1641,18/10/25,Lasanha Bolonhesa,3,Sobremesa
2841,Camila Santos,693.251.373-66,Male,2004-01-16,inactive,DAYIOJGANJ,False,,,2025-08-19T00:00:00,ops_team,2025-08-27T19:43:04,import_script,1642,19/08/25,Pizza Frango com Catupiry,1,Pizza
2842,Pedro Souza,149.947.034-19,Male,1963-06-23,active,5FTMXMFC50,True,2025-08-19T15:24:05,ops_team,2025-09-01T00:00:00,joao,2025-09-07T20:51:31,ops_team,1643,01/09/25,Espaguete ao Alho e oleo,1,Pizza
2843,Gabriela Barbosa,583.368.636-32,Male,1978-07-05,inactive,IIK530UDS2,True,2025-11-09T00:03:36,system,2025-10-06T00:00:00,data_engineer,2025-10-21T21:26:29,joao,1644,06/10/25,Sorvete Artesanal,2,Pizza
2844,Mateus Souza,253.039.165-36,Female,2003-02-03,inactive,P3O4ZZQ2XC,True,2025-08-31T20:48:50,import_script,2025-10-06T00:00:00,maria,2025-10-17T14:56:35,joao,1645,06/10/25,Ravioli de Queijo,2,Pizza
2845,Larissa Cardoso,505.195.632-39,Male,1992-03-01,active,DDNYCFP3JG,False,,,2025-09-18T00:00:00,ops_team,2025-10-16T13:40:08,system,1646,18/09/25,Ravioli de Queijo,3,Sobremesa
2846,Larissa Oliveira,633.590.317-62,Male,1982-10-06,inactive,YUFKC84JCB,False,,,2025-09-04T00:00:00,maria,2025-09-06T15:57:30,system,1647,04/09/25,Tiramisu,1,Massas
2847,Gabriela Barbosa,641.181.140-28,Male,1982-07-05,active,W3PS93Z4DS,False,,,2025-08-21T00:00:00,joao,2025-08-29T07:13:02,data_engineer,1648,21/08/25,Pizza Grande Margherita,2,Pizza
2848,Gabriela Silva,218.964.933-18,Male,2003-04-20,inactive,Y6VT44YB6O,False,,,2025-11-07T00:00:00,import_script,2025-11-09T15:10:30,import_script,1649,07/11/25,Pizza Grande Calabresa,2,Sobremesa
2849,Gabriela Rocha,594.003.922-20,Female,1984-05-27,pending,AVLFKEPM1F,False,,,2025-10-07T00:00:00,joao,2025-10-07T19:56:48,import_script,1650,07/10/25,Mousse de Chocolate,2,Sobremesa
2850,Mariana Gomes,470.428.897-43,Female,1974-12-25,inactive,CML6NUNK8C,False,,,2025-09-21T00:00:00,system,2025-10-18T22:35:17,ops_team,1651,21/09/25,Nhoque ao Sugo,3,Pizza
2851,Pedro Gomes,215.455.522-04,Female,1991-07-26,inactive,ANOYUAK1YM,False,,,2025-09-15T00:00:00,maria,2025-09-28T10:59:09,joao,1652,15/09/25,Nhoque ao Sugo,1,Sobremesa
2852,Bruno Moraes,309.419.393-79,Male,1978-07-25,pending,NSKBIFUI1S,False,,,2025-10-31T00:00:00,joao,2025-11-09T15:15:33,import_script,1653,31/10/25,Sorvete Artesanal,2,Pizza
2853,Luís Pereira,926.698.273-82,Male,1977-04-19,active,EM3M64ISZR,False,,,2025-11-09T00:00:00,data_engineer,2025-11-09T15:32:10,import_script,1654,09/11/25,Lasanha Bolonhesa,1,Massas
2854,Rafael Ribeiro,208.076.550-42,Female,1958-10-24,inactive,13MYWWGC1Z,False,,,2025-11-09T00:00:00,maria,2025-11-09T15:00:06,ops_team,1655,09/11/25,Mousse de Chocolate,2,Pizza
2855,Ana Moreira,261.209.638-59,Male,1969-09-13,active,PQ6J7OZWQ1,False,,,2025-08-21T00:00:00,joao,2025-09-16T08:18:55,maria,1656,21/08/25,Pizza Frango com Catupiry,2,Sobremesa
2856,João Dias,780.565.899-28,Female,1957-09-19,inactive,U0K5BMX9CU,False,,,2025-09-24T00:00:00,system,2025-10-10T18:14:45,system,1657,24/09/25,Pudim de Leite,1,Pizza
2857,Maria Barbosa,341.154.199-76,Male,1994-07-22,pending,SI4GS8G7KI,True,2025-09-30T15:11:26,data_engineer,2025-08-17T00:00:00,ops_team,2025-08-28T05:47:14,ops_team,1658,17/08/25,Espaguete ao Alho e oleo,2,Massas
2858,Gustavo Almeida,927.333.390-26,Male,1962-11-21,pending,NPD2ISX6KG,True,2025-10-27T13:35:31,maria,2025-10-26T00:00:00,data_engineer,2025-11-09T15:02:33,maria,1659,26/10/25,Pudim de Leite,3,Sobremesa
2859,Mariana Pereira,231.570.489-02,Male,1980-06-18,active,O44MBBNOAA,False,,,2025-10-20T00:00:00,maria,2025-11-09T15:18:49,ops_team,1660,20/10/25,Pizza Grande Calabresa,2,Pizza
2860,Gabriela Rocha,202.801.483-64,Male,2005-06-16,active,XR30T0520U,False,,,2025-10-12T00:00:00,import_script,2025-11-09T15:35:10,system,1661,12/10/25,Sorvete Artesanal,1,Massas
2861,Mateus Santos,622.856.562-28,Female,2007-11-05,active,SRCVUXIPJZ,True,2025-09-19T08:36:08,import_script,2025-10-05T00:00:00,data_engineer,2025-10-23T16:15:23,joao,1662,05/10/25,Pizza Grande Portuguesa,2,Sobremesa
2862,João Ribeiro,713.416.820-92,Male,2000-12-07,active,G8B81HMRZA,False,,,2025-09-16T00:00:00,joao,2025-09-21T11:05:36,ops_team,1663,16/09/25,Pizza Grande Portuguesa,3,Pizza
2863,Gustavo Teixeira,843.837.961-76,Female,2007-09-20,pending,Q8FJ1SJPT8,True,2025-08-20T09:59:54,import_script,2025-09-22T00:00:00,system,2025-09-26T23:28:40,import_script,1664,22/09/25,Pizza Grande Calabresa,3,Sobremesa
